e_undead_army;Армия Скверных;;;;;;;;;;;;;x
e_undead_army_desc;Скверный;;;;;;;;;;;;;x
soul_thrall;Трэлл души;;;;;;;;;;;;;x
soul_thrall_desc;Душа из Каирна Душ, что служит своему хозяину.;;;;;;;;;;;;;x
STAT_PIETY_SOULS;Души;;;;;;;;;;;;;x
CB_NAME_IDEALMASTERS_SOULHARVEST;Жатва Душ [Title.GetBaseName];;;;;;;;;;;;;x
WAR_NAME_IDEALMASTERS_SOULHARVEST;$ORDER$$FIRST_ADJ$ Жатва Душ $OTHER_TITLE$;;;;;;;;;;;;;x
soul_harvest1;Малая Жатва Душ;;;;;;;;;;;;;x
soul_harvest2;Средняя Жатва Душ;;;;;;;;;;;;;x
soul_harvest3;Крупная Жатва Душ;;;;;;;;;;;;;x
population_decimated;Население выкошено;;;;;;;;;;;;;x
population_decimated_desc;Ужасная катастрофа, естественная или иная, превратила эту провинцию в практически необитаемую. Потребуется некоторое время, прежде чем эти земли восстановятся.;;;;;;;;;;;;;x
soul_demand1;Совершенные Повелители требуют души;;;;;;;;;;;;;x
soul_demand2;Совершенные Повелители требуют души;;;;;;;;;;;;;x
soul_demand3;Совершенные Повелители требуют души;;;;;;;;;;;;;x
soul_demand4;Совершенные Повелители требуют души;;;;;;;;;;;;;x
soul_demand5;Совершенные Повелители требуют души;;;;;;;;;;;;;x
soul_demand6;Совершенные Повелители требуют души;;;;;;;;;;;;;x
soul_demand7;Совершенные Повелители требуют души;;;;;;;;;;;;;x
soul_demand8;Совершенные Повелители требуют души;;;;;;;;;;;;;x
soul_demand9;Совершенные Повелители требуют души;;;;;;;;;;;;;x
soul_demand10;Совершенные Повелители требуют души;;;;;;;;;;;;;x
ca_soul_altar1;Малая Жатва Душ;;;;;;;;;;;;;x
ca_soul_altar2;Жатва Душ;;;;;;;;;;;;;x
ca_soul_altar3;Крупная Жатва Душ;;;;;;;;;;;;;x
ct_soul_altar1;Малая Жатва Душ;;;;;;;;;;;;;x
ct_soul_altar2;Жатва Душ ;;;;;;;;;;;;;x
ct_soul_altar3;Крупная Жатва Душ;;;;;;;;;;;;;x
tp_soul_altar1;Малая Жатва Душ;;;;;;;;;;;;;x
tp_soul_altar2;Жатва Душ;;;;;;;;;;;;;x
tp_soul_altar3;Крупная Жатва Душ;;;;;;;;;;;;;x
soul_trap_prisoner;Захват души [Root.GetTitledFirstName];;;;;;;;;;;;;x
soul_trap_prisoner_desc;Совершенные Мастера требуют постоянный источник душ, иначе они заберут вашу. Захватывая души, вы сможете купить себе ещё немного времени.;;;;;;;;;;;;;x
decision_soul_money;Попросить богатства;;;;;;;;;;;;;x
decision_soul_money_desc;Вы можете обменять души на богатство, дабы помочь процветанию вашего надела во имя Совершенных Повелителей. ;;;;;;;;;;;;;x
decision_soul_army;Попросить солдат;;;;;;;;;;;;;x
decision_soul_army_desc;Вы можете обменять души на солдат, дабы помочь процветанию вашего надела во имя Совершенных Повелителей.;;;;;;;;;;;;;x
ideal_masters_soul_harvest_cb_desc;Завоевать эту землю для жатвы душ местных!;;;;;;;;;;;;;x
outsider;Посторонний;;;;;;;;;;;;;x
ideal_masters;Культ Совершенных Повелителей;;;;;;;;;;;;;x
ideal_masters_DESC;Совершенные Повелители - загадочные существа, правящие Каирном Душ, миром забвения, населённым пленёнными душами. Совершенные Повелители всё свое существование собирают заблудшие души, дабы принести их в своё царство и подарить им вечную жизнь, хотя нежить, что там живет, считает это проклятьем. Отдельные Повелители имеют имена, но они столь сильны, что их нельзя произносить вслух. Они называют себя создателями Каирна Душ и когда-то они тоже были смертны.;;;;;;;;;;;;;x
oblivion_religions;Обливион;;;;;;;;;;;;;x
PREFIXSOULCAIRN;План;;;;;;;;;;;;;x
SOULCAIRN_FOA;Лорд Жнец;;;;;;;;;;;;;x
SOULCAIRN_FOA_FEMALE;Леди Жнец;;;;;;;;;;;;;x
SOULCAIRNTITLE;Чемпион;;;;;;;;;;;;;x
GOD_IDEAL_MASTERS;Совершенные Повелители;;;;;;;;;;;;;x
PROPHET_KEEPER;Хранители;;;;;;;;;;;;;x
PROPHET_REAPER;Жнец;;;;;;;;;;;;;x
e_damned_army;Злой Кот уничтожил этот титул :O;;;;;;;;;;;;;x
e_damned_army_adj;Злой Кот уничтожил этот титул и он теперь отключен. Но, если вы думаете, что это чудовищное преступление против Идеальных Повелителей, то это было сделано в спешке, чтобы спасти Тамриэль от разрушения. Злой Кот сделал это для истории файлов, чтобы заблокировать армию.;;;;;;;;;;;;;x
emperor_outsider;Избранный;;;;;;;;;;;;;x
emperor_female_outsider;Избранная;;;;;;;;;;;;;x
king_outsider;Дух Короля;;;;;;;;;;;;;x
king_female_outsider;Дух Королевы;;;;;;;;;;;;;x
duke_outsider;Каирн-Лорд;;;;;;;;;;;;;x
duke_female_outsider;Каирн-Леди;;;;;;;;;;;;;x
count_outsider;Хранитель;;;;;;;;;;;;;x
count_female_outsider;Хранительница;;;;;;;;;;;;;x
baron_outsider;Тень;;;;;;;;;;;;;x
baron_female_outsider;Тень;;;;;;;;;;;;;x
job_chancellor_ideal_masters;Хранитель;;;;;;;;;;;;;x
EVTDESCideal_masters_deal.1;В последнее время вам снятся странные сны. Существует мир, полный душ и кристаллов, что эти души хранят. Если бы можно было связаться с хозяевами этого мира, то кто знает, какой силой они могли бы одарить…;;;;;;;;;;;;;x
EVTOPTAideal_masters_deal.1;Я подчиню силу этого мира!;;;;;;;;;;;;;x
EVTOPTBideal_masters_deal.1;Нет, это слишком рискованно.;;;;;;;;;;;;;x
