e_aldmeri;Альдмерский Доминион;;;;;;;;;;;;;x
e_aldmeri_adj;Альдмерск;;;;;;;;;;;;;x
e_argonia;Великая Аргония;;;;;;;;;;;;;x
e_argonia_adj;Аргонианск;;;;;;;;;;;;;x
e_breton;Бретонская Империя;;;;;;;;;;;;;x
e_breton_adj;Бретонск;;;;;;;;;;;;;x
e_cult_azura;Культ Азуры;;;;;;;;;;;;;x
e_cult_azura_adj;Азурск;;;;;;;;;;;;;x
e_cult_boethiah;Культ Боэтии;;;;;;;;;;;;;x
e_cult_boethiah_adj;Боэтийск;;;;;;;;;;;;;x
e_cult_clavicus;Культ Клавикуса Вайла;;;;;;;;;;;;;x
e_cult_clavicus_adj;Клавикуса Вайлск;;;;;;;;;;;;;x
e_cult_hermaeus;Культ Хермеуса Моры;;;;;;;;;;;;;x
e_cult_hermaeus_adj;Хермеуса Морск;;;;;;;;;;;;;x
e_cult_hircine;Культ Хирсина;;;;;;;;;;;;;x
e_cult_hircine_adj;Хирсинск;;;;;;;;;;;;;x
e_cult_jyggalag;Культ Джиггалага;;;;;;;;;;;;;x
e_cult_jyggalag_adj;Джиггалагск;;;;;;;;;;;;;x
e_cult_malacath;Культ Малаката;;;;;;;;;;;;;x
e_cult_malacath_adj;Малакатск;;;;;;;;;;;;;x
e_cult_mehrunes;Культ Мерунеса Дагона;;;;;;;;;;;;;x
e_cult_mehrunes_adj;Мерунеса Дагонск;;;;;;;;;;;;;x
e_cult_mephala;Культ Мефалы;;;;;;;;;;;;;x
e_cult_mephala_adj;Мефалск;;;;;;;;;;;;;x
e_cult_meridia;Культ Меридии;;;;;;;;;;;;;x
e_cult_meridia_adj;Меридийск;;;;;;;;;;;;;x
e_cult_molag;Культ Молаг Бала;;;;;;;;;;;;;x
e_cult_molag_adj;Молаг Балск;;;;;;;;;;;;;x
e_cult_namira;Культ Намиры;;;;;;;;;;;;;x
e_cult_namira_adj;Намирск;;;;;;;;;;;;;x
e_cult_nocturnal;Культ Ноктюрнал;;;;;;;;;;;;;x
e_cult_nocturnal_adj;Ноктюрналск;;;;;;;;;;;;;x
e_cult_peryite;Культ Периайта;;;;;;;;;;;;;x
e_cult_peryite_adj;Периайтск;;;;;;;;;;;;;x
e_cult_sanguine;Культ Сангвина;;;;;;;;;;;;;x
e_cult_sanguine_adj;Сангвинск;;;;;;;;;;;;;x
e_cult_sheogorath;Культ Шеогората;;;;;;;;;;;;;x
e_cult_sheogorath_adj;Шеогоратск;;;;;;;;;;;;;x
e_cult_vaermina;Культ Вермины;;;;;;;;;;;;;x
e_cult_vaermina_adj;Верминск;;;;;;;;;;;;;x
e_fane_almalexia;Великий Храм Альмалексии;;;;;;;;;;;;;x
e_fane_almalexia_adj;Альмалексийск;;;;;;;;;;;;;x
e_fane_sothasil;Внутреннее святилище Сота Сила;;;;;;;;;;;;;x
e_fane_sothasil_adj;Сота Силск;;;;;;;;;;;;;x
e_fane_vivec;Высокий Собор Вивека;;;;;;;;;;;;;x
e_fane_vivec_adj;Вивекск;;;;;;;;;;;;;x
e_horde_azura;Великое войско Азуры;;;;;;;;;;;;;x
e_horde_azura_adj;Азурск;;;;;;;;;;;;;x
e_horde_boethiah;Великое войско Боэтии;;;;;;;;;;;;;x
e_horde_boethiah_adj;Боэтийск;;;;;;;;;;;;;x
e_horde_clavicus;Великое войско Клавикуса Вайла;;;;;;;;;;;;;x
e_horde_clavicus_adj;Вайлск;;;;;;;;;;;;;x
