#CODE;RUSSIAN;x
d_venetian_navy;Адриатические галеры;x
d_venetian_navy_adj;Адриатиче;x
d_genoese_navy;Лигурийские галеры;x
d_genoese_navy_adj;Лигурий;x
d_hanseatic_navy;Балтийские когги;x
d_hanseatic_navy_adj;Балтий;x
d_frisian_navy;Североморские когги;x
d_frisian_navy_adj;Северомор;x
d_finnish_band;Финский отряд;x
d_finnish_band_adj;Фин;x
d_lithuanian_band;Литовский отряд;x
d_lithuanian_band_adj;Литов;x
d_abyssinian_band;Абиссинский отряд;x
d_abyssinian_band_adj;Абиссин;x
d_scottish_band;Шотландский отряд;x
d_scottish_band_adj;Шотланд;x
d_irish_band;Ирландский отряд;x
d_irish_band_adj;Ирланд;x
d_alan_band;Аланский отряд;x
d_alan_band_adj;Алан;x
d_nubian_band;Нубийский отряд;x
d_nubian_band_adj;Нубий;x
k_genoa;Генуя;x
k_genoa_adj;Генуэз;x
k_pisa;Пиза;x
k_pisa_adj;Пизан;x
d_somerset_adj_norman;Сомерсет;x
d_somerset_adj_english;Сомерсет;x
d_bedford_adj_norman;Бедфорд;x
d_bedford_adj_english;Бедфорд;x
d_hereford_adj_norman;Херефорд;x
d_hereford_adj_english;Херефорд;x
d_norfolk_adj_norman;Норфолк;x
d_norfolk_adj_english;Норфолк;x
d_gloucester_adj_norman;Глостер;x
d_gloucester_adj_english;Глостер;x
d_lancaster_adj_welsh;Регед;x
title_patrician_heir;Наследник семьи;x
title_patrician_heir_desc;Этот человек выбран наследником семейного дела.;x
ANY_TRADE_POST_STARTS;Любая фактория;x
religious_cb_succ_tip;§Y[Root.GetTitledFirstName]§! сделает вассалами правителей своей веры и узурпирует все прочие титулы земли §Y[This.GetFullBaseName]§!.\n;x
ultimogeniture;Минорат;x
succ_ultimogeniture;Минорат;x
succ_ultimogeniture_desc;Этот закон наследования в противоположность распространенному §Yпервородству§! предполагает, что титулы наследует младший из детей.;x
tanistry;Танистри;x
succ_tanistry;Танистри;x
succ_tanistry_desc;Правитель и все его вассалы, не ниже чем на 2 ранга, могут предложить наследника (таниста) из членов династии правителя. Вассалы склонны поддерживать старших членов побочных ветвей семьи, особенно претендентов.;x
title_tanist;Танист;x
TRIGGER_ULTIMOGENITURE_HEIR;Миноратный наследник;x
PATRICIAN_WEALTH_PRESTIGE;Благосостояние: $GOLD$¤;x
CANT_BUILD_TRADEPOST_HOSTILE;$WHO$ не является врагом;x
ca_con_wall_6;Феодосиевы стены;x
ca_con_wall_6_desc;Феодосиевы стены были воздвигнуты еще при императоре Феодосии II в начале V века, но по-прежнему остаются одним из самых грозных укреплений из когда-либо построенных руками человека.;x
ct_rep_arsenal_1_desc;Небольшое собрание верфей и оружейных, сосредоточенных возле доков столицы республики.;x
ct_rep_arsenal_1;Арсенал;x
ct_rep_arsenal_2;Арсенал;x
ct_rep_arsenal_3;Арсенал;x
ct_rep_arsenal_2_desc;Сильно укрепленное собрание верфей и оружейных, сосредоточенных возле доков столицы республики.;x
ct_rep_arsenal_3_desc;Это сильно укрепленное собрание верфей и оружейных складов есть не что иное, как промышленный комплекс, сосредоточенный вокруг доков столицы республики.;x
usurp_tp;Захватить факторию другой семьи;x
usurp_tp_desc;Ваш титул - [Root.GetTitle] позволяет узурпировать фактории других знатных семей.;x
petition_doge_for_tp;Попросить себе фактории.;x
petition_doge_for_tp_desc;[Root.Liege.GetTitle] рассмотрит Ваше прошение о факториях во имя справедливости.;x
forbid_daughter_tooltip;Вы велите своей дочери покончить с этой позорной связью.;x
EVTTOOLTIP_REP_500;Ваше прошение услышано.;x
EVTDESC_REP_500;Казна семьи [From.GetOnlyDynastyName] очень мала, в то время как богатство других семей растет с каждым днём. Разумеется, такое несправедливое распределение благ не может быть в интересах республики. Не могли бы Вы рассмотреть возможность передачи некоторых факторий другой семьи в наши умелые руки?\nПодпись: \n[From.GetTitledName];x
EVTOPTA_REP_500;Здесь Вам не благотворительность.;x
EVTOPTB_REP_500;Хорошо, давайте посмотрим, что можно сделать...;x
EVTDESC_REP_501;Ваше прошение отклоняется. Если Вам нужно больше факторий, постройте их сами. Я не позволю Вам красть результаты упорного труда других людей.\n\nПодпись: \n[From.GetTitledName];x
EVTOPTA_REP_501;Но... но...;x
EVTTOOLTIP_REP_502;Вы информируете персонажа о том, что ему придется расстаться с некоторыми из факторий.;x
EVTDESC_REP_502;Семья [FromFrom.GetOnlyDynastyName] в незавидном положении, что приносит ущерб республике в целом. Таким образом, я считаю своим долгом, как [From.GetTitle], вновь поставить их на ноги. К сожалению, это означает предоставление им некоторых из Ваших многочисленных контор. Думаю, Вы понимаете необходимость подобных мер.\nПодпись: \n[From.GetTitledName];x
EVTOPTA_REP_502;Это возмутительно!;x
EVTTOOLTIP_REP_503;У Вас нет выбора, кроме как удовлетворить [From.GetHersHis] просьбу.;x
