d_antiphyllos;Антифиллос;;;;;;;;;;;;;x
d_gradkeep;Рейх-Градкип;;;;;;;;;;;;;x
d_abbarbas;Аббарбас;;;;;;;;;;;;;x
d_abbarbas_adj;Аббарбаск;;;;;;;;;;;;;x
d_knights_of_the_hour;Орден Часа;;;;;;;;;;;;;x
d_knights_of_the_hour_adj;Часк;;;;;;;;;;;;;x
d_adhisar;Адхисар;;;;;;;;;;;;;x
d_adhisar_adj;Адхисарск;;;;;;;;;;;;;x
d_agaceph;Агацеф;;;;;;;;;;;;;x
d_agaceph_adj;Агацефск;;;;;;;;;;;;;x
d_sabatra;Сабатра;;;;;;;;;;;;;x
d_sabatra_adj;Сабатрианск;;;;;;;;;;;;;x
d_amol;Амол;;;;;;;;;;;;;x
d_amol_adj;Амолск;;;;;;;;;;;;;x
d_alcoa;Алкоа;;;;;;;;;;;;;x
d_alcoa_adj;Алкоанск;;;;;;;;;;;;;x
d_vath;Ватхи;;;;;;;;;;;;;x
d_vath_adj;Ватхийск;;;;;;;;;;;;;x
d_systres;Сестрес;;;;;;;;;;;;;x
d_systres_adj;Сестренск;;;;;;;;;;;;;x
d_riddle;Грива;;;;;;;;;;;;;x
d_riddle_adj;Гривск;;;;;;;;;;;;;x
d_alessianorder;Алессианский Орден;;;;;;;;;;;;;x
d_alessianorder_adj;Алессианск;;;;;;;;;;;;;x
d_meirvale;Мейрвейл;;;;;;;;;;;;;x
d_meirvale_adj;Мейрвейлск;;;;;;;;;;;;;x
d_olenveld;Оленвельд;;;;;;;;;;;;;x
d_olenveld_adj;Оленвельдск;;;;;;;;;;;;;x
d_khenarthi;Кенарти;;;;;;;;;;;;;x
d_khenarthi_adj;Кенартийск;;;;;;;;;;;;;x
d_helkarn;Хелкарн;;;;;;;;;;;;;x
d_helkarn_adj;Хелкарнск;;;;;;;;;;;;;x
d_cloudruler;Повелитель Облаков;;;;;;;;;;;;;x
d_cloudruler_adj;Повелителеоблаковск;;;;;;;;;;;;;x
d_gorne;Горн;;;;;;;;;;;;;x
d_yibao;Ибао;;;;;;;;;;;;;x
d_yibao_adj;Ибаоск;;;;;;;;;;;;;x
d_gorne_adj;Горнск;;;;;;;;;;;;;x
d_bleakrock;Бликрок;;;;;;;;;;;;;x
d_bleakrock_adj;Бликрокск;;;;;;;;;;;;;x
