#CODE;RUSSIAN;x
khagan_overthrow_execution_warning_tooltip;Вы потерпели поражение и сдаётесь на милость нового правителя - кто знает, сохранит ли [From.GetTitledName] Вашу жизнь...\n;x
RETRACT_VASSAL_INTERACTION_2F;§Y$GOVERNMENT$§! позволяет отзывать вассалов, не взирая на согласие других вассалов.;x
REL_RETIRE_DESC;Правители могут приказать своим взрослым безземельным придворным принять религиозные обеты;x
merchant_republic_government_desc;Жизнь знатного горожанина (патриция) торговой республики не так уж сильно отличается от жизни феодального лорда - Вы так же владеете землёй и нуждаетесь в наследнике для своей династии. Тем не менее, лидерство в республике переменчиво, за него борятся пять ведущих знатных родов, каждый из которых пытается получить верховный пост через особые выборы. Знатные семьи могут развивать сеть своих торговых предствительств (факторий) по всему миру.;x
GOV_CAN_BUILD_DESC;Можно основать поселения следующих типов: $HOLDINGS_LIST$;x
GOV_CANNOT_BUILD_DESC;Невозможно основать поселения;x
GOV_CAN_NOT_IMPRISON_DESC;Нельзя лишать людей свободы без законных поводов;x
GOV_ALLOW_REVOKATION_DESC;Титулы вассалов могут быть отозваны без всяких условий;x
GOV_CAN_NOT_REVOKE_DESC;Нельзя отзывать титулы без законных причин;x
GOV_CAN_HOLD_DESC;Владение поселениями типа: $HOLDINGS_LIST$ не накладывает штрафов;x
GOV_CAN_HOLD_CULTURE_DESC;Владение поселениями типа: $HOLDINGS_LIST$ в округах Вашей культуры не накладывает штрафов;x
GOV_CAN_HOLD_RELIGION_DESC;Владение поселениями типа: $HOLDINGS_LIST$ в округах Вашей религии не накладывает штрафов;x
GOV_CAN_HOLD_CULTURE_RELIGION_DESC;Владение поселениями типа: $HOLDINGS_LIST$ не накладывает штрафов для округов Вашей культуры и религии;x
GOV_ADDITIONAL_COMMANDERS_DESC;На $NUM$ больше полководцев;x
GOV_FEWER_COMMANDERS_DESC;На $NUM$ меньше полководцев;x
GOV_MOVE_CAPITAL_DELAY_DESC;Можно переносить столицу каждые $NUM$ месяцев в течение жизни;x
GOV_FREE_REVOKE_ON_GOVERNMENTS_DESC;Можно отзывать титулы вассалов с политическими системами: $GOVERNMENT_LIST$, без согласия других вассалов.;x
GOV_FREE_REVOKE_ON_GOVERNMENTS_CULTURE_DESC;Можно отзывать титулы вассалов другой культуры с политическими системами: $GOVERNMENT_LIST$, без согласия других вассалов.;x
GOV_FREE_REVOKE_ON_GOVERNMENTS_RELIGION_DESC;Можно отзывать титулы вассалов-иноверцев с политическими системами: $GOVERNMENT_LIST$, без согласия других вассалов.;x
GOV_FREE_REVOKE_ON_GOVERNMENTS_CULTURE_RELIGION_DESC;Можно отзывать титулы вассалов другой культуры и веры с политическими системами: $GOVERNMENT_LIST$, без согласия других вассалов.;x
GOV_FREE_REVOKE_ON_TIER_DESC;Можно отзывать титулы вассалов рангов: $TIER_LIST$, без согласия других вассалов;x
GOV_FREE_REVOKE_ON_TIER_CULTURE_DESC;Можно отзывать титулы вассалов другой культуры, рангов: $TIER_LIST$, без согласия других вассалов;x
GOV_FREE_REVOKE_ON_TIER_RELIGION_DESC;Можно отзывать титулы вассалов-иноверцев рангов: $TIER_LIST$, без согласия других вассалов;x
GOV_FREE_REVOKE_ON_TIER_CULTURE_RELIGION_DESC;Можно отзывать титулы вассалов другой культуры и веры, рангов: $TIER_LIST$, без согласия других вассалов;x
GOV_VASSAL_CALL_TO_ARMS_DESC;Можно призвать вассалов с политическими системами: $GOVERNMENT_LIST$ к оружию, вместо сбора вассального ополчения;x
GOV_NO_VASSAL_TAX_DESC;Вассалы с политическими системами:: $GOVERNMENT_LIST$ не платят Вам налоги;x
GOV_FORCED_CONTRACT_DESC;Вассалы с политическими системами: $GOVERNMENT_LIST$ платят максимум налогов и предоставляют максимум ополчения независимо от мнения о Вас. Акты тирании в отношении этих вассалов могут совершаться без согласия других вассалов;x
GOV_IGNORE_IN_VASSAL_LIMIT_CALCULATION_DESC;Вассалы с политическими системами: $GOVERNMENT_LIST$ не учитываются в расчёте вассального лимита;x
LANDLESS;Безземельный;x
GOV_BUILD_WITH_PRESTIGE_DESC;Поселения типа: $HOLDINGS_LIST$ создаются за очки престижа;x
BUILD_PRESTIGE_OR_PIETY_FORT_DESC;Форт может быть построен в любом округе, находящемся под Вашим контролем, в том числе и на оккупированной Вашими войсками вражеской территории. Постройка будет стоить Вам §Y$COST$§!. В дальнейшем форт может стать основой поселения феодального типа (через §GПравый клик по форту§!). Форты блокируют оккупацию свободных земель и сводят на нет §Yизмор§! Ваших войск, вызванный некоторыми языческими народами, защищающими свою территорию.;x
tribal_desc;Племенные поселения приносят мало дохода. В каждом округе может быть только одно племенное поселение, оно содержит в себе всё местное население племенной общины, и чем больше в округе свободных земель (пустых ячеек), тем оно могущественнее.;x
dejure_barony_claim_desc;Все, владения, которые содержит в себе §Y$TITLE$§! де-юре являются вассальными по отношению к претенденту (§Y$CLAIMANT$§!), что служит достаточнм поводом для войны.;x
CB_NAME_DEJUREBARONYCLAIM;[Title.GetShortBaseName] (владения);x
WAR_NAME_DEJUREBARONYCLAIM;$ORDER$[Actor.PrimaryTitle.GetShortAdjective]о-[Recipient.PrimaryTitle.GetAdjective]ская де-юре война за владения, которые содержит в себе $OTHER_TITLE$;x
convert_to_feudalism_indep;Принять феодализм;x
convert_to_feudalism_indep_desc;Установление феодального права утвердит положение, согласно которому все Ваши племенные владения будут считаться замками. Достаточно крупные племенные округа, не имеющие городских и храмовых поселений, обретут их. Вассалы, принадлежащие Вашей религии и культуре, склонны принимать новый правопорядок.;x
convert_to_feudalism_vassal;Принять феодализм;x
convert_to_feudalism_vassal_desc;Установление феодального права утвердит положение, согласно которому все Ваши племенные владения будут считаться замками. Достаточно крупные племенные округа, не имеющие городских и храмовых поселений, обретут их. Вассалы, принадлежащие Вашей религии и культуре, склонны принимать новый правопорядок.;x
convert_to_republic_indep;Основать торговую республику;x
convert_to_republic_indep_desc;Установление республиканского права утвердит положение, согласно которому все Ваши племенные владения будут считаться городами. Достаточно крупные племенные округа, не имеющие замков и храмов, обретут их. Четверо из самых знатных вассалов станут основателями новых купеческих династий.;x
EVTDESC55100;Ваш племенной вассал [From.GetTitledName] теперь феодал.;x
convert_tribal_to_castle_desc;[Root.GetFullName] может послужить основой для замка. Если это поселедние - столица достаточно крупного округа, не содержащего городов и храмов, в этом округе будут основаны храмовые и городские поселения.;x
convert_tribal_to_city_desc;[Root.GetFullName] может послужить основой для города. Если это поселедние - столица достаточно крупного округа, не содержащего замков и храмов, в этом округе будут основаны феодальные и городские поселения.;x
OCCUPATION_MODIFIER;Модификаторы оккупации;x
OCCUPATION_POP_GROWTH_MODIFIER;Прирост населения(всего);x
PROVINCE_HAS_FORT_DISCOUNT;Поскольку §Yфорт§!, расположенный в этом округе, станет поселением, строительство потребует меньше средств.;x
DONT_BORDERS_LAKE;Не граничит с озером.;x
BORDERS_LAKE;Граничит с озером.;x
